,Date,FIPS,Recip_County,Recip_State,Series_Complete_Pop_Pct,Metro_status
2733,10/22/2021,27139,Scott County,MN,59.4,Metro
2734,10/22/2021,51017,Bath County,VA,41.2,Non-metro
2735,10/22/2021,34007,Camden County,NJ,59.3,Metro
2736,10/22/2021,30021,Dawson County,MT,34.2,Non-metro
2737,10/22/2021,29085,Hickory County,MO,35.4,Non-metro
2738,10/22/2021,13245,Richmond County,GA,33.8,Metro
2739,10/22/2021,46021,Campbell County,SD,50.1,Non-metro
2740,10/22/2021,9015,Windham County,CT,57.3,Metro
2741,10/22/2021,40133,Seminole County,OK,46.6,Non-metro
2742,10/22/2021,48059,Callahan County,TX,33.0,Metro
2743,10/22/2021,53027,Grays Harbor County,WA,52.4,Non-metro
2744,10/22/2021,51790,Staunton city,VA,46.2,Metro
2745,10/22/2021,40149,Washita County,OK,34.4,Non-metro
2746,10/22/2021,27137,St. Louis County,MN,58.5,Metro
2747,10/22/2021,28149,Warren County,MS,51.3,Non-metro
2748,10/22/2021,31171,Thomas County,NE,22.6,Non-metro
2749,10/22/2021,37119,Mecklenburg County,NC,54.4,Metro
2750,10/22/2021,48373,Polk County,TX,41.8,Non-metro
2751,10/22/2021,37011,Avery County,NC,48.0,Non-metro
2752,10/22/2021,28073,Lamar County,MS,52.9,Metro
2753,10/22/2021,48255,Karnes County,TX,47.4,Non-metro
2754,10/22/2021,37109,Lincoln County,NC,43.0,Metro
2755,10/22/2021,51013,Arlington County,VA,67.9,Metro
2756,10/22/2021,19033,Cerro Gordo County,IA,57.1,Non-metro
2757,10/22/2021,50017,Orange County,VT,46.2,Non-metro
2758,10/22/2021,72037,Ceiba Municipio,PR,66.2,Metro
2759,10/22/2021,48029,Bexar County,TX,60.1,Metro
2760,10/22/2021,48075,Childress County,TX,43.7,Non-metro
2761,10/22/2021,38081,Sargent County,ND,54.0,Non-metro
2762,10/22/2021,48287,Lee County,TX,41.8,Non-metro
2763,10/22/2021,37171,Surry County,NC,45.4,Non-metro
2764,10/22/2021,40131,Rogers County,OK,41.0,Metro
2765,10/22/2021,47095,Lake County,TN,30.8,Non-metro
2766,10/22/2021,48195,Hansford County,TX,38.7,Non-metro
2767,10/22/2021,51036,Charles City County,VA,46.6,Metro
2768,10/22/2021,20167,Russell County,KS,38.7,Non-metro
2769,10/22/2021,47047,Fayette County,TN,48.8,Metro
2770,10/22/2021,26047,Emmet County,MI,67.7,Non-metro
2771,10/22/2021,29161,Phelps County,MO,39.3,Non-metro
2772,10/22/2021,18115,Ohio County,IN,69.2,Metro
2773,10/22/2021,37037,Chatham County,NC,50.3,Metro
2774,10/22/2021,20139,Osage County,KS,45.4,Metro
2775,10/22/2021,42133,York County,PA,54.6,Metro
2776,10/22/2021,42055,Franklin County,PA,44.9,Metro
2777,10/22/2021,13219,Oconee County,GA,27.4,Metro
2778,10/22/2021,24015,Cecil County,MD,51.6,Metro
2779,10/22/2021,21217,Taylor County,KY,48.3,Non-metro
2780,10/22/2021,51105,Lee County,VA,45.1,Non-metro
2781,10/22/2021,29037,Cass County,MO,45.1,Metro
2782,10/22/2021,13139,Hall County,GA,29.4,Metro
2783,10/22/2021,49023,Juab County,UT,31.2,Metro
2784,10/22/2021,17107,Logan County,IL,42.3,Non-metro
2785,10/22/2021,30105,Valley County,MT,39.9,Non-metro
2786,10/22/2021,18163,Vanderburgh County,IN,52.9,Metro
2787,10/22/2021,29071,Franklin County,MO,49.6,Metro
2788,10/22/2021,8111,San Juan County,CO,86.5,Non-metro
2789,10/22/2021,48381,Randall County,TX,40.9,Metro
2790,10/22/2021,21053,Clinton County,KY,35.2,Non-metro
2791,10/22/2021,37173,Swain County,NC,48.4,Non-metro
2792,10/22/2021,13311,White County,GA,11.6,Non-metro
2794,10/22/2021,39007,Ashtabula County,OH,46.4,Non-metro
2795,10/22/2021,19159,Ringgold County,IA,47.1,Non-metro
2796,10/22/2021,22091,St. Helena Parish,LA,27.4,Metro
2797,10/22/2021,6063,Plumas County,CA,0.0,Non-metro
2798,10/22/2021,21143,Lyon County,KY,53.8,Non-metro
2799,10/22/2021,5031,Craighead County,AR,38.8,Metro
2800,10/22/2021,37055,Dare County,NC,67.5,Non-metro
2801,10/22/2021,13317,Wilkes County,GA,17.9,Non-metro
2802,10/22/2021,41037,Lake County,OR,36.3,Non-metro
2803,10/22/2021,55069,Lincoln County,WI,50.2,Non-metro
2804,10/22/2021,20159,Rice County,KS,39.1,Non-metro
2805,10/22/2021,24029,Kent County,MD,61.8,Non-metro
2806,10/22/2021,29143,New Madrid County,MO,29.9,Non-metro
2807,10/22/2021,47089,Jefferson County,TN,44.7,Metro
2808,10/22/2021,18183,Whitley County,IN,43.8,Metro
2809,10/22/2021,17105,Livingston County,IL,38.3,Non-metro
2810,10/22/2021,28157,Wilkinson County,MS,57.5,Non-metro
2811,10/22/2021,18047,Franklin County,IN,33.5,Non-metro
2812,10/22/2021,48045,Briscoe County,TX,38.9,Non-metro
2813,10/22/2021,48105,Crockett County,TX,39.5,Non-metro
2814,10/22/2021,48219,Hockley County,TX,38.0,Non-metro
2815,10/22/2021,48057,Calhoun County,TX,46.4,Non-metro
2816,10/22/2021,26069,Iosco County,MI,51.7,Non-metro
2817,10/22/2021,26135,Oscoda County,MI,39.0,Non-metro
2818,10/22/2021,55127,Walworth County,WI,48.2,Non-metro
2819,10/22/2021,37149,Polk County,NC,39.9,Non-metro
2820,10/22/2021,20165,Rush County,KS,45.9,Non-metro
2821,10/22/2021,47171,Unicoi County,TN,48.1,Metro
2822,10/22/2021,13159,Jasper County,GA,16.2,Metro
2823,10/22/2021,34003,Bergen County,NJ,68.5,Metro
2824,10/22/2021,29011,Barton County,MO,30.6,Non-metro
2825,10/22/2021,47123,Monroe County,TN,38.7,Non-metro
2826,10/22/2021,17011,Bureau County,IL,46.1,Non-metro
2827,10/22/2021,13119,Franklin County,GA,14.4,Non-metro
2828,10/22/2021,38039,Griggs County,ND,42.8,Non-metro
2829,10/22/2021,31177,Washington County,NE,49.9,Metro
2831,10/22/2021,16069,Nez Perce County,ID,45.9,Metro
2832,10/22/2021,38015,Burleigh County,ND,42.2,Metro
2833,10/22/2021,42049,Erie County,PA,54.1,Metro
2834,10/22/2021,8081,Moffat County,CO,37.6,Non-metro
2835,10/22/2021,54017,Doddridge County,WV,4.3,Non-metro
2836,10/22/2021,8011,Bent County,CO,23.2,Non-metro
2837,10/22/2021,46045,Edmunds County,SD,40.5,Non-metro
2838,10/22/2021,48461,Upton County,TX,35.6,Non-metro
2839,10/22/2021,26159,Van Buren County,MI,50.9,Metro
2840,10/22/2021,17203,Woodford County,IL,46.6,Metro
2841,10/22/2021,17143,Peoria County,IL,51.5,Metro
2842,10/22/2021,22093,St. James Parish,LA,45.0,Metro
2843,10/22/2021,27069,Kittson County,MN,48.0,Non-metro
2844,10/22/2021,29145,Newton County,MO,23.0,Metro
2845,10/22/2021,51640,Galax city,VA,36.9,Non-metro
2846,10/22/2021,13043,Candler County,GA,19.4,Non-metro
2847,10/22/2021,27005,Becker County,MN,48.1,Non-metro
2848,10/22/2021,29155,Pemiscot County,MO,25.2,Non-metro
2849,10/22/2021,2185,North Slope Borough,AK,33.4,Non-metro
2850,10/22/2021,13045,Carroll County,GA,22.7,Metro
2852,10/22/2021,55023,Crawford County,WI,52.3,Non-metro
2853,10/22/2021,29123,Madison County,MO,34.6,Non-metro
2854,10/22/2021,27023,Chippewa County,MN,45.3,Non-metro
2855,10/22/2021,22105,Tangipahoa Parish,LA,41.0,Metro
2856,10/22/2021,55107,Rusk County,WI,37.1,Non-metro
2857,10/22/2021,20181,Sherman County,KS,39.4,Non-metro
2858,10/22/2021,22051,Jefferson Parish,LA,58.1,Metro
2859,10/22/2021,39021,Champaign County,OH,40.2,Non-metro
2860,10/22/2021,29195,Saline County,MO,42.4,Non-metro
2861,10/22/2021,5103,Ouachita County,AR,48.2,Non-metro
2862,10/22/2021,51121,Montgomery County,VA,42.7,Metro
2863,10/22/2021,19065,Fayette County,IA,49.7,Non-metro
2864,10/22/2021,8069,Larimer County,CO,60.6,Metro
2865,10/22/2021,18127,Porter County,IN,51.9,Metro
2866,10/22/2021,13295,Walker County,GA,23.2,Metro
2867,10/22/2021,51089,Henry County,VA,37.0,Non-metro
2868,10/22/2021,34029,Ocean County,NJ,48.6,Metro
2869,10/22/2021,55045,Green County,WI,57.6,Metro
2870,10/22/2021,1013,Butler County,AL,34.9,Non-metro
2871,10/22/2021,50003,Bennington County,VT,37.8,Non-metro
2872,10/22/2021,36021,Columbia County,NY,66.9,Non-metro
2873,10/22/2021,28051,Holmes County,MS,52.2,Non-metro
2874,10/22/2021,28027,Coahoma County,MS,44.7,Non-metro
2875,10/22/2021,30073,Pondera County,MT,47.3,Non-metro
2876,10/22/2021,24021,Frederick County,MD,67.1,Metro
2877,10/22/2021,13083,Dade County,GA,20.8,Metro
2878,10/22/2021,51187,Warren County,VA,35.3,Metro
2879,10/22/2021,17017,Cass County,IL,50.1,Non-metro
2880,10/22/2021,37013,Beaufort County,NC,48.7,Non-metro
2881,10/22/2021,48221,Hood County,TX,43.5,Metro
2882,10/22/2021,37153,Richmond County,NC,42.1,Non-metro
2883,10/22/2021,47011,Bradley County,TN,36.4,Metro
2884,10/22/2021,51678,Lexington city,VA,38.9,Non-metro
2885,10/22/2021,13113,Fayette County,GA,34.3,Metro
2886,10/22/2021,38035,Grand Forks County,ND,49.9,Metro
2887,10/22/2021,27061,Itasca County,MN,49.3,Non-metro
2888,10/22/2021,48135,Ector County,TX,37.9,Metro
2889,10/22/2021,38013,Burke County,ND,34.9,Non-metro
2890,10/22/2021,1011,Bullock County,AL,44.4,Non-metro
2891,10/22/2021,45089,Williamsburg County,SC,50.7,Non-metro
2892,10/22/2021,48117,Deaf Smith County,TX,37.7,Non-metro
2893,10/22/2021,21189,Owsley County,KY,41.3,Non-metro
2894,10/22/2021,1015,Calhoun County,AL,40.9,Metro
2895,10/22/2021,48445,Terry County,TX,38.3,Non-metro
2896,10/22/2021,5099,Nevada County,AR,37.7,Non-metro
2897,10/22/2021,19019,Buchanan County,IA,49.0,Non-metro
2898,10/22/2021,39173,Wood County,OH,55.5,Metro
2899,10/22/2021,17095,Knox County,IL,46.7,Non-metro
2900,10/22/2021,28049,Hinds County,MS,51.4,Metro
2901,10/22/2021,28023,Clarke County,MS,50.5,Non-metro
2902,10/22/2021,41045,Malheur County,OR,41.0,Non-metro
2903,10/22/2021,45043,Georgetown County,SC,49.6,Non-metro
2904,10/22/2021,72121,Sabana Grande Municipio,PR,74.4,Metro
2905,10/22/2021,53007,Chelan County,WA,62.8,Metro
2906,10/22/2021,53057,Skagit County,WA,59.5,Metro
2907,10/22/2021,39043,Erie County,OH,53.7,Non-metro
2908,10/22/2021,2068,Denali Borough,AK,46.3,Non-metro
2909,10/22/2021,51169,Scott County,VA,50.7,Metro
2910,10/22/2021,31049,Deuel County,NE,29.9,Non-metro
2911,10/22/2021,19091,Humboldt County,IA,45.2,Non-metro
2912,10/22/2021,8077,Mesa County,CO,44.0,Metro
2913,10/22/2021,20121,Miami County,KS,42.8,Metro
2914,10/22/2021,28081,Lee County,MS,39.3,Non-metro
2915,10/22/2021,51079,Greene County,VA,44.7,Metro
2916,10/22/2021,6021,Glenn County,CA,47.1,Non-metro
2917,10/22/2021,4007,Gila County,AZ,51.7,Non-metro
2918,10/22/2021,39163,Vinton County,OH,35.3,Non-metro
2919,10/22/2021,31075,Grant County,NE,17.3,Non-metro
2920,10/22/2021,54081,Raleigh County,WV,21.5,Metro
2921,10/22/2021,26009,Antrim County,MI,53.9,Non-metro
2922,10/22/2021,31181,Webster County,NE,35.3,Non-metro
2923,10/22/2021,5125,Saline County,AR,43.8,Metro
2924,10/22/2021,28059,Jackson County,MS,39.8,Metro
2925,10/22/2021,29089,Howard County,MO,39.2,Non-metro
2926,10/22/2021,21175,Morgan County,KY,43.8,Non-metro
2927,10/22/2021,16035,Clearwater County,ID,37.1,Non-metro
2928,10/22/2021,39003,Allen County,OH,38.2,Metro
2929,10/22/2021,48481,Wharton County,TX,43.4,Non-metro
2930,10/22/2021,51119,Middlesex County,VA,57.6,Non-metro
2931,10/22/2021,54015,Clay County,WV,23.7,Metro
2932,10/22/2021,48241,Jasper County,TX,32.4,Non-metro
2933,10/22/2021,37071,Gaston County,NC,43.7,Metro
2934,10/22/2021,36017,Chenango County,NY,54.7,Non-metro
2935,10/22/2021,29019,Boone County,MO,54.9,Metro
2936,10/22/2021,13033,Burke County,GA,41.0,Metro
2937,10/22/2021,30061,Mineral County,MT,48.4,Non-metro
2938,10/22/2021,6007,Butte County,CA,46.9,Metro
2940,10/22/2021,20039,Decatur County,KS,36.3,Non-metro
2941,10/22/2021,20195,Trego County,KS,36.5,Non-metro
2942,10/22/2021,5061,Howard County,AR,48.8,Non-metro
2943,10/22/2021,21087,Green County,KY,39.3,Non-metro
2944,10/22/2021,18141,St. Joseph County,IN,53.2,Metro
2945,10/22/2021,19037,Chickasaw County,IA,49.6,Non-metro
2946,10/22/2021,21055,Crittenden County,KY,36.6,Non-metro
2947,10/22/2021,51750,Radford city,VA,34.4,Metro
2948,10/22/2021,47099,Lawrence County,TN,32.3,Non-metro
2949,10/22/2021,42015,Bradford County,PA,38.1,Non-metro
2950,10/22/2021,56011,Crook County,WY,25.2,Non-metro
2951,10/22/2021,37145,Person County,NC,49.7,Metro
2952,10/22/2021,51197,Wythe County,VA,35.2,Non-metro
2953,10/22/2021,48009,Archer County,TX,43.0,Metro
2954,10/22/2021,29217,Vernon County,MO,31.6,Non-metro
2955,10/22/2021,51035,Carroll County,VA,31.2,Non-metro
2956,10/22/2021,51550,Chesapeake city,VA,41.4,Metro
2957,10/22/2021,31059,Fillmore County,NE,47.7,Non-metro
2958,10/22/2021,1027,Clay County,AL,37.2,Non-metro
2959,10/22/2021,72045,Comerio Municipio,PR,60.5,Metro
2960,10/22/2021,40099,Murray County,OK,40.2,Non-metro
2961,10/22/2021,50005,Caledonia County,VT,32.2,Non-metro
2962,10/22/2021,13321,Worth County,GA,17.1,Metro
2963,10/22/2021,26003,Alger County,MI,58.5,Non-metro
2964,10/22/2021,32015,Lander County,NV,34.3,Non-metro
2965,10/22/2021,72097,Mayaguez Municipio,PR,70.8,Metro
2966,10/22/2021,54055,Mercer County,WV,39.3,Non-metro
2967,10/22/2021,17177,Stephenson County,IL,51.3,Non-metro
2968,10/22/2021,12111,St. Lucie County,FL,51.9,Metro
2969,10/22/2021,72075,Juana Diaz Municipio,PR,64.2,Metro
2970,10/22/2021,48023,Baylor County,TX,37.8,Non-metro
2971,10/22/2021,51690,Martinsville city,VA,39.1,Non-metro
2972,10/22/2021,42039,Crawford County,PA,45.3,Non-metro
2973,10/22/2021,5141,Van Buren County,AR,38.7,Non-metro
2974,10/22/2021,16007,Bear Lake County,ID,38.9,Non-metro
2975,10/22/2021,6051,Mono County,CA,0.0,Non-metro
2976,10/22/2021,6069,San Benito County,CA,55.1,Metro
2977,10/22/2021,5073,Lafayette County,AR,37.4,Non-metro
2978,10/22/2021,18121,Parke County,IN,36.5,Non-metro
2979,10/22/2021,8109,Saguache County,CO,31.7,Non-metro
2980,10/22/2021,22079,Rapides Parish,LA,43.7,Metro
2981,10/22/2021,40079,Le Flore County,OK,34.7,Metro
2982,10/22/2021,37103,Jones County,NC,44.9,Metro
2983,10/22/2021,18177,Wayne County,IN,44.4,Non-metro
2984,10/22/2021,42091,Montgomery County,PA,61.7,Metro
2985,10/22/2021,18143,Scott County,IN,40.4,Metro
2986,10/22/2021,35045,San Juan County,NM,67.1,Metro
2987,10/22/2021,5043,Drew County,AR,43.0,Non-metro
2988,10/22/2021,29003,Andrew County,MO,32.7,Metro
2989,10/22/2021,72153,Yauco Municipio,PR,73.8,Metro
2991,10/22/2021,18101,Martin County,IN,44.2,Non-metro
2993,10/22/2021,13229,Pierce County,GA,24.6,Non-metro
2994,10/22/2021,6077,San Joaquin County,CA,52.3,Metro
2995,10/22/2021,30111,Yellowstone County,MT,45.8,Metro
2996,10/22/2021,28011,Bolivar County,MS,52.3,Non-metro
2997,10/22/2021,53075,Whitman County,WA,41.1,Non-metro
2998,10/22/2021,54035,Jackson County,WV,17.7,Non-metro
2999,10/22/2021,47029,Cocke County,TN,44.9,Non-metro
3000,10/22/2021,51735,Poquoson city,VA,43.5,Metro
3001,10/22/2021,48307,McCulloch County,TX,34.1,Non-metro
3002,10/22/2021,35055,Taos County,NM,62.2,Non-metro
3003,10/22/2021,17073,Henry County,IL,49.6,Metro
3004,10/22/2021,5123,St. Francis County,AR,44.2,Non-metro
3005,10/22/2021,6029,Kern County,CA,43.8,Metro
3006,10/22/2021,31001,Adams County,NE,37.7,Non-metro
3007,10/22/2021,13197,Marion County,GA,16.8,Metro
3008,10/22/2021,20209,Wyandotte County,KS,48.3,Metro
3009,10/22/2021,25021,Norfolk County,MA,69.1,Metro
3010,10/22/2021,28105,Oktibbeha County,MS,46.7,Non-metro
3011,10/22/2021,51193,Westmoreland County,VA,43.3,Non-metro
3012,10/22/2021,33019,Sullivan County,NH,56.8,Non-metro
3013,10/22/2021,51163,Rockbridge County,VA,44.2,Non-metro
3014,10/22/2021,28143,Tunica County,MS,44.5,Metro
3015,10/22/2021,17147,Piatt County,IL,48.8,Metro
3016,10/22/2021,39047,Fayette County,OH,38.6,Non-metro
3017,10/22/2021,18021,Clay County,IN,51.1,Metro
3018,10/22/2021,32003,Clark County,NV,49.2,Metro
3019,10/22/2021,18085,Kosciusko County,IN,37.2,Non-metro
3020,10/22/2021,39167,Washington County,OH,48.3,Non-metro
3021,10/22/2021,29083,Henry County,MO,40.8,Non-metro
3022,10/22/2021,18137,Ripley County,IN,43.3,Non-metro
3023,10/22/2021,39067,Harrison County,OH,38.5,Non-metro
3024,10/22/2021,29109,Lawrence County,MO,34.2,Non-metro
3025,10/22/2021,48317,Martin County,TX,28.0,Metro
3026,10/22/2021,27125,Red Lake County,MN,47.8,Non-metro
3027,10/22/2021,13253,Seminole County,GA,17.6,Non-metro
3028,10/22/2021,21015,Boone County,KY,64.7,Metro
3029,10/22/2021,8103,Rio Blanco County,CO,34.2,Non-metro
3030,10/22/2021,55081,Monroe County,WI,47.0,Non-metro
3031,10/22/2021,5077,Lee County,AR,29.3,Non-metro
3032,10/22/2021,35025,Lea County,NM,29.6,Non-metro
3033,10/22/2021,31037,Colfax County,NE,40.2,Non-metro
3034,10/22/2021,55035,Eau Claire County,WI,55.6,Metro
3035,10/22/2021,13101,Echols County,GA,14.8,Metro
3036,10/22/2021,29213,Taney County,MO,36.7,Non-metro
3037,10/22/2021,20033,Comanche County,KS,42.3,Non-metro
3038,10/22/2021,1063,Greene County,AL,43.7,Non-metro
3039,10/22/2021,30029,Flathead County,MT,37.3,Non-metro
3040,10/22/2021,48479,Webb County,TX,70.6,Metro
3041,10/22/2021,36123,Yates County,NY,47.4,Metro
3042,10/22/2021,12097,Osceola County,FL,63.3,Metro
3043,10/22/2021,47019,Carter County,TN,36.0,Metro
3044,10/22/2021,6031,Kings County,CA,38.3,Metro
3045,10/22/2021,5127,Scott County,AR,42.2,Non-metro
3046,10/22/2021,28075,Lauderdale County,MS,45.4,Non-metro
3047,10/22/2021,37003,Alexander County,NC,39.7,Metro
3048,10/22/2021,39131,Pike County,OH,38.9,Non-metro
3049,10/22/2021,5089,Marion County,AR,31.9,Non-metro
3050,10/22/2021,46055,Haakon County,SD,37.8,Non-metro
3051,10/22/2021,5139,Union County,AR,42.2,Non-metro
3052,10/22/2021,12063,Jackson County,FL,37.3,Non-metro
3053,10/22/2021,26143,Roscommon County,MI,52.2,Non-metro
3054,10/22/2021,72025,Caguas Municipio,PR,71.3,Metro
3055,10/22/2021,29063,DeKalb County,MO,25.4,Metro
3056,10/22/2021,36105,Sullivan County,NY,53.1,Non-metro
3057,10/22/2021,37017,Bladen County,NC,43.9,Non-metro
3058,10/22/2021,46061,Hanson County,SD,36.6,Non-metro
3059,10/22/2021,56039,Teton County,WY,80.7,Non-metro
3060,10/22/2021,8033,Dolores County,CO,37.1,Non-metro
3061,10/22/2021,38045,LaMoure County,ND,44.3,Non-metro
3062,10/22/2021,2105,Hoonah-Angoon Census Area,AK,66.0,Non-metro
3063,10/22/2021,13275,Thomas County,GA,24.1,Non-metro
3064,10/22/2021,20041,Dickinson County,KS,47.1,Non-metro
3065,10/22/2021,13075,Cook County,GA,35.1,Non-metro
3066,10/22/2021,6107,Tulare County,CA,43.9,Metro
3067,10/22/2021,13281,Towns County,GA,12.4,Non-metro
3068,10/22/2021,17063,Grundy County,IL,44.2,Metro
3069,10/22/2021,18107,Montgomery County,IN,41.8,Non-metro
3070,10/22/2021,72001,Adjuntas Municipio,PR,67.1,Non-metro
3071,10/22/2021,46073,Jerauld County,SD,46.4,Non-metro
3072,10/22/2021,42065,Jefferson County,PA,45.1,Non-metro
3073,10/22/2021,26147,St. Clair County,MI,45.7,Metro
3074,10/22/2021,19069,Franklin County,IA,48.6,Non-metro
3075,10/22/2021,35031,McKinley County,NM,99.9,Non-metro
3076,10/22/2021,18081,Johnson County,IN,52.9,Metro
3077,10/22/2021,13273,Terrell County,GA,25.9,Metro
3078,10/22/2021,53049,Pacific County,WA,50.1,Non-metro
3079,10/22/2021,48271,Kinney County,TX,40.5,Non-metro
3080,10/22/2021,18063,Hendricks County,IN,65.1,Metro
3081,10/22/2021,56037,Sweetwater County,WY,39.1,Non-metro
3082,10/22/2021,5059,Hot Spring County,AR,38.6,Non-metro
3083,10/22/2021,48497,Wise County,TX,34.5,Metro
3084,10/22/2021,5115,Pope County,AR,44.6,Non-metro
3085,10/22/2021,40069,Johnston County,OK,36.7,Non-metro
3086,10/22/2021,5005,Baxter County,AR,42.9,Non-metro
3088,10/22/2021,13029,Bryan County,GA,33.1,Metro
3089,10/22/2021,54001,Barbour County,WV,6.7,Non-metro
3090,10/22/2021,36031,Essex County,NY,64.6,Non-metro
3091,10/22/2021,21023,Bracken County,KY,44.7,Metro
3092,10/22/2021,29099,Jefferson County,MO,39.0,Metro
3093,10/22/2021,49007,Carbon County,UT,41.1,Non-metro
3094,10/22/2021,48495,Winkler County,TX,34.2,Non-metro
3095,10/22/2021,27171,Wright County,MN,46.7,Metro
3096,10/22/2021,48401,Rusk County,TX,33.2,Metro
3097,10/22/2021,51141,Patrick County,VA,36.4,Non-metro
3099,10/22/2021,21225,Union County,KY,36.4,Non-metro
3100,10/22/2021,42097,Northumberland County,PA,54.9,Non-metro
3101,10/22/2021,6011,Colusa County,CA,51.1,Non-metro
3102,10/22/2021,19021,Buena Vista County,IA,60.2,Non-metro
3103,10/22/2021,12009,Brevard County,FL,57.2,Metro
3104,10/22/2021,20107,Linn County,KS,31.9,Metro
3105,10/22/2021,54103,Wetzel County,WV,10.7,Non-metro
3106,10/22/2021,21131,Leslie County,KY,46.6,Non-metro
3107,10/22/2021,47035,Cumberland County,TN,42.6,Non-metro
3108,10/22/2021,17169,Schuyler County,IL,49.8,Non-metro
3109,10/22/2021,29075,Gentry County,MO,39.5,Non-metro
3110,10/22/2021,8063,Kit Carson County,CO,34.4,Non-metro
3111,10/22/2021,41047,Marion County,OR,56.2,Metro
3112,10/22/2021,46099,Minnehaha County,SD,56.8,Metro
3113,10/22/2021,35033,Mora County,NM,46.2,Non-metro
3114,10/22/2021,38063,Nelson County,ND,63.5,Non-metro
3115,10/22/2021,20135,Ness County,KS,47.4,Non-metro
3116,10/22/2021,6019,Fresno County,CA,51.4,Metro
3117,10/22/2021,29051,Cole County,MO,48.1,Metro
3118,10/22/2021,53067,Thurston County,WA,58.4,Metro
3119,10/22/2021,27145,Stearns County,MN,49.9,Metro
3120,10/22/2021,27003,Anoka County,MN,50.4,Metro
3121,10/22/2021,13035,Butts County,GA,13.9,Metro
3122,10/22/2021,13297,Walton County,GA,23.0,Metro
3123,10/22/2021,39055,Geauga County,OH,55.3,Metro
3124,10/22/2021,28089,Madison County,MS,57.6,Metro
3125,10/22/2021,13231,Pike County,GA,14.8,Metro
3126,10/22/2021,31023,Butler County,NE,46.0,Non-metro
3127,10/22/2021,13161,Jeff Davis County,GA,11.4,Non-metro
3128,10/22/2021,54051,Marshall County,WV,10.7,Metro
3129,10/22/2021,48263,Kent County,TX,35.7,Non-metro
3130,10/22/2021,42061,Huntingdon County,PA,46.1,Non-metro
3131,10/22/2021,22037,East Feliciana Parish,LA,36.4,Metro
3132,10/22/2021,54075,Pocahontas County,WV,23.8,Non-metro
3133,10/22/2021,31121,Merrick County,NE,38.6,Metro
3134,10/22/2021,35028,Los Alamos County,NM,68.8,Non-metro
3135,10/22/2021,54039,Kanawha County,WV,31.5,Metro
3136,10/22/2021,27081,Lincoln County,MN,43.7,Non-metro
3137,10/22/2021,27037,Dakota County,MN,59.8,Metro
3138,10/22/2021,28153,Wayne County,MS,34.5,Non-metro
3139,10/22/2021,26145,Saginaw County,MI,48.1,Metro
3140,10/22/2021,1021,Chilton County,AL,31.1,Metro
3141,10/22/2021,4001,Apache County,AZ,72.7,Non-metro
3142,10/22/2021,27077,Lake of the Woods County,MN,50.4,Non-metro
3144,10/22/2021,5085,Lonoke County,AR,42.5,Metro
3145,10/22/2021,4013,Maricopa County,AZ,49.5,Metro
3146,10/22/2021,37065,Edgecombe County,NC,41.7,Metro
3147,10/22/2021,21091,Hancock County,KY,54.6,Metro
3148,10/22/2021,51810,Virginia Beach city,VA,51.9,Metro
3149,10/22/2021,27013,Blue Earth County,MN,53.5,Metro
3150,10/22/2021,46077,Kingsbury County,SD,57.9,Non-metro
3151,10/22/2021,50001,Addison County,VT,62.5,Non-metro
3152,10/22/2021,42031,Clarion County,PA,41.0,Non-metro
3153,10/22/2021,18099,Marshall County,IN,40.7,Non-metro
3154,10/22/2021,48061,Cameron County,TX,64.8,Metro
3155,10/22/2021,21113,Jessamine County,KY,51.4,Metro
3156,10/22/2021,17069,Hardin County,IL,36.0,Non-metro
3157,10/22/2021,27089,Marshall County,MN,39.4,Non-metro
3158,10/22/2021,12051,Hendry County,FL,42.1,Non-metro
3159,10/22/2021,6033,Lake County,CA,52.2,Non-metro
3160,10/22/2021,37091,Hertford County,NC,41.3,Non-metro
3161,10/22/2021,48471,Walker County,TX,42.5,Non-metro
3162,10/22/2021,56015,Goshen County,WY,34.5,Non-metro
3163,10/22/2021,72033,Catano Municipio,PR,64.3,Metro
3164,10/22/2021,20009,Barton County,KS,38.4,Non-metro
3165,10/22/2021,47163,Sullivan County,TN,50.3,Metro
3166,10/22/2021,39071,Highland County,OH,33.4,Non-metro
3167,10/22/2021,47013,Campbell County,TN,38.3,Metro
3169,10/22/2021,48011,Armstrong County,TX,35.1,Metro
3170,10/22/2021,51683,Manassas city,VA,46.6,Metro
3171,10/22/2021,46017,Buffalo County,SD,49.2,Non-metro
3172,10/22/2021,42079,Luzerne County,PA,57.1,Metro
3173,10/22/2021,22019,Calcasieu Parish,LA,37.6,Metro
3174,10/22/2021,46115,Spink County,SD,46.5,Non-metro
3175,10/22/2021,15003,Honolulu County,HI,0.1,Metro
3176,10/22/2021,46011,Brookings County,SD,43.9,Non-metro
3177,10/22/2021,20043,Doniphan County,KS,43.1,Metro
3178,10/22/2021,37069,Franklin County,NC,44.8,Metro
3179,10/22/2021,22003,Allen Parish,LA,32.1,Non-metro
3180,10/22/2021,48231,Hunt County,TX,37.1,Metro
3181,10/22/2021,51159,Richmond County,VA,39.0,Non-metro
3182,10/22/2021,40119,Payne County,OK,43.0,Non-metro
3183,10/22/2021,41005,Clackamas County,OR,61.5,Metro
3184,10/22/2021,41041,Lincoln County,OR,64.7,Non-metro
3185,10/22/2021,45025,Chesterfield County,SC,32.3,Non-metro
3186,10/22/2021,34041,Warren County,NJ,60.0,Metro
